Time_hours,I2_norm_nM,I2_fast_nM,I2_diff_nM,I2_percent_diff,S2_free_norm_nM,S2_free_fast_nM,S2_free_diff_nM,S2_free_percent_diff,S2_total_norm_nM,S2_total_fast_nM,S2_total_diff_nM,S2_total_percent_diff
0.4666666666666667,95.66413068244402,95.66380555847115,-0.00032512397287121075,-0.0003398598519129976,1.3503684847594633,1.3505892885474693,0.00022080378800604095,0.016351373013964554,231.33664829335015,231.33584678396323,-0.0008015093869175871,-0.0003464688335508433
0.4833333333333333,95.33956553132502,95.33920674876086,-0.00035878256416310705,-0.0003763207459186758,1.427973139394657,1.428209534412209,0.00023639501755190473,0.01655458432867419,241.59679252980348,241.59488397052272,-0.001908559280764166,-0.0007899770774186604
0.5,94.99980976565828,94.99941442480392,-0.00039534085436798705,-0.00041614910108051585,1.5078373637767148,1.5080895363223477,0.00025217254563281166,0.016724121028622696,251.62103787607413,251.6179356731678,-0.0031022029063194623,-0.0012328869368416356
0.5166666666666667,94.64478774708404,94.64435292172269,-0.0004348253613528641,-0.0004594287458437043,1.5897658195756723,1.5900337808330975,0.000267961257425231,0.016855391789512314,261.3685554231323,261.36417870074195,-0.004376722390361465,-0.0016745405289002508
0.5333333333333333,94.27450701025478,94.27402979749752,-0.00047721275726075874,-0.0005061949114290776,1.6735269728940272,1.673810534002652,0.00028356110862470807,0.016943922220407737,270.8017939643955,270.79606914063186,-0.005724823763614495,-0.0021140272668825765
0.55,93.88906588807876,93.88854346408664,-0.000522423992123322,-0.0005564268716296335,1.7588528881630718,1.7591516405009453,0.00029875233787346467,0.016985635346994744,279.88715612492643,279.8800184233742,-0.007137701552210274,-0.0025502068944615636
0.5666666666666667,93.48866027268238,93.4880899524869,-0.0005703201954787573,-0.000610042109722484,1.845440159654437,1.8457534626511007,0.0003133029966637668,0.01697714201269108,288.59558089047647,288.5869757178093,-0.008605172667159877,-0.0029817409679691476
0.5833333333333334,93.0735891302846,93.0729684293607,-0.0006207009239034278,-0.000666892648820676,1.932952201236745,1.9332791797650943,0.00032697852834928653,0.016916017278651718,296.90300889468017,296.8928930133886,-0.010115881291596907,-0.0034071333023052296
0.6,92.64425837069037,92.64358506549604,-0.0006733051943257351,-0.000726764082488189,2.0210230597278063,2.021362612538025,0.0003395528102188017,0.01680103592012122,304.79071128298307,304.77905371263125,-0.011657570351815139,-0.003824778748257739
0.6166666666666667,92.20118268420848,92.20045486866825,-0.000727815540230381,-0.0007893776620232397,2.109262828219636,2.109613648000693,0.00035081978105688805,0.016632340757315872,312.2454688028559,312.23225139443014,-0.013217408425759913,-0.004233018489086565
0.6333333333333333,91.74498500680076,91.7442011417379,-0.0007838650628571031,-0.0008543955430359466,2.197264616164581,2.197625220739815,0.0003606045752340137,0.01641152242570876,319.25959470046035,319.244812345862,-0.014782354598366965,-0.004630199011633854
0.65,91.2763933609396,91.27555231377453,-0.0008410471650677209,-0.0009214290071058338,2.284612892296175,2.28498166532942,0.00036877303324533983,0.01614159818885993,325.8308026241415,325.81446308523795,-0.016339538903537232,-0.005014731195437506
0.6666666666666666,90.79623494271452,90.79533601532658,-0.0008989273879365101,-0.0009900491892683265,2.370892870367726,2.371268108955304,0.00037523858757815276,0.015826889197231134,331.96192851427685,331.9440518807049,-0.01787663357197289,-0.005385145715950394
0.6833333333333333,90.30542747715006,90.30447042058458,-0.0009570565654826169,-0.0010597996069779752,2.4557004764021806,2.4560804422259754,0.0003799658237948478,0.015472808163947237,337.6605227886398,337.64114059779223,-0.01938219084757975,-0.005740141218614449
0.7,89.8049680300219,89.8039530456173,-0.001014984404591246,-0.0011302096385713712,2.538652340846221,2.53903531128388,0.00038297043765922467,0.015085580309573517,342.9383353927719,342.9174894661011,-0.020845926670801873,-0.006078622457570034
0.7166666666666667,89.29591962840729,89.29484742960025,-0.001072198807037239,-0.0012007254211603925,2.619395217517777,2.619779521377257,0.0003843038594797399,0.014671472899913078,347.81072092650544,347.78846095992066,-0.022259966584783797,-0.006400023129099423
0.7333333333333333,88.7793961853048,88.77826782176656,-0.0011283635382426382,-0.0012709745579790397,2.69761425373396,2.697998336496776,0.0003840827628160959,0.014237868230584103,352.29599368396003,352.27237802777745,-0.0236156561825851,-0.006703356440598749
0.75,88.25654632935938,88.25536323118209,-0.0011830981772931182,-0.001340521725015144,2.773039622288864,2.773422068474536,0.00038244618567206956,0.013791587491144425,356.41476287520425,356.3898556581171,-0.02490721708716137,-0.006988267513453821
0.7666666666666667,87.72853679731736,87.72730073354315,-0.0012360637742148128,-0.0014089643112030227,2.845451164935919,2.845830720739554,0.0003795558036352453,0.013339037700328732,360.18927660074087,360.16314616361694,-0.02613043712392482,-0.007254640496388135
0.7833333333333333,87.19698723253678,87.1952490812684,-0.0017381512683840583,-0.0019933616097867687,2.9146774276703664,2.9150564563017616,0.00037902863139516185,0.013004136505702814,363.6369785002778,363.6155170280703,-0.021461472207477073,-0.005901894877685185
0.8,86.66256906753618,86.6603631499282,-0.002205917607980723,-0.002545409894624345,2.9805395080000947,2.980983900754574,0.00044439275447949456,0.014909809223689056,366.7886901779469,366.7706827854461,-0.01800739250074912,-0.004909473215221785
0.8166666666666667,86.12641028331113,86.1237697401016,-0.002640543209537327,-0.0030658925651856524,3.0430418598791404,3.0435484486478064,0.0005065887686659387,0.016647446600884377,369.66790153474494,369.6523054799416,-0.015596054803324932,-0.004218936710105209
0.8333333333333334,85.58959689651424,85.58655513236876,-0.0030417641454789646,-0.0035538946972220697,3.102174614612288,3.1027328716708045,0.0005582570585165314,0.01799566845421765,372.29761513491394,372.283572471661,-0.014042663252951115,-0.0037718918096916383
0.85,85.053164117854,85.04975465759084,-0.003409460263156916,-0.004008622487498048,3.157963929094431,3.1585626121132795,0.0005986830188486891,0.01895788021303859,374.7000383064273,374.6868549288161,-0.013183377611198921,-0.0035183817089491833
0.8666666666666667,84.51808829641402,84.51434440943163,-0.0037438869823915866,-0.004429687251398035,3.2104717054402885,3.2111001817677063,0.000628476327417804,0.01957582514596913,376.89632191399687,376.88344567743,-0.01287623656685355,-0.0034163868995759922
0.8833333333333333,83.98528079135615,83.9812351032149,-0.004045688141246728,-0.004817139507216025,3.2597903975821185,3.2604390792604314,0.0006486816783128901,0.019899490433312406,378.9063712868364,378.8933714024628,-0.012999884373641635,-0.0034308962210087978
0.9,83.45558383470753,83.45126798298891,-0.004315851718615704,-0.005171435535294676,3.3060370926789635,3.3066975972738444,0.000660504594880873,0.019978741204795432,380.74872355593305,380.7352715975008,-0.013451958432256106,-0.0035330278475063557
0.9166666666666666,82.9297682492049,82.92521260145415,-0.0045556477507489035,-0.0054933805398552785,3.349347643360351,3.3500128271117537,0.0006651837514026759,0.019860098808235593,382.4404823908972,382.4263351042332,-0.014147286664012881,-0.003699212639720698
0.9333333333333332,82.40853280884242,82.40376624602146,-0.00476656282096144,-0.005784064657501083,3.3898711742220966,3.3905350933501106,0.0006639191280140011,0.0195853793224563,383.9973004170363,383.9822844381426,-0.015015978893700321,-0.003910438661259434
0.95,81.89257551650049,81.88755475680972,-0.005020759690765431,-0.0061309094983266225,3.4270738363173514,3.428422975902749,0.0013491395853977295,0.03936710003445626,385.4380821134181,385.4173981822822,-0.02068393113586353,-0.00536634341434304
0.9666666666666668,81.38242261374158,81.37713447519833,-0.005288138543249943,-0.006497887840410677,3.4624221574976226,3.4638390080305106,0.001416850532887981,0.04092079095034366,386.7706581235221,386.7445623491967,-0.026095774325369803,-0.00674709256694329
0.9833333333333332,80.878539331141,80.8729950701098,-0.005544261031204201,-0.0068550459455064255,3.4955398686961616,3.4969460810873687,0.0014062123912070845,0.04022876133670312,388.0063768458729,387.97534257399286,-0.031034271880059805,-0.007998392225493627
1.0,80.38134718987538,80.37556300888498,-0.0057841809904033425,-0.007195924418559512,3.5265267522996706,3.527904542047837,0.0013777897481666024,0.03906931224236813,389.1556133829378,389.120070147391,-0.03554323554681105,-0.009133424862571803
1.0166666666666666,79.89121194637613,79.88520546620313,-0.006006480172999318,-0.007518324014199377,3.5555265172201,3.556869938078683,0.0013434208585829666,0.03778402023094246,390.22760860648106,390.18793609840776,-0.03967250807329492,-0.010166504675301445
1.0333333333333334,79.40844536495912,79.40223449445038,-0.006210870508738253,-0.007821423124698206,3.5826843421770844,3.583991342299371,0.0013070001222867944,0.036481029235541626,391.2305528076781,391.1870886995461,-0.043464108132013735,-0.011109589427536327
1.05,78.93330888663229,78.92691130952383,-0.006397577108458563,-0.00810504107669813,3.608139909354413,3.6094101844322064,0.0012702750777933147,0.035205815453553155,392.17168450020137,392.12473083253553,-0.0469536676658322,-0.01197273273966012
1.0666666666666669,78.46601767653698,78.45945057532377,-0.006567101213207138,-0.008369357089433179,3.632025344919366,3.6332595070565854,0.0012341621372193856,0.033979997935471046,393.0573865887899,393.00721458595496,-0.05017200283492684,-0.012764549031975313
1.0833333333333333,78.00674470082203,78.00002459688513,-0.006720103936899591,-0.008614772943894908,3.65446439272173,3.655663570531364,0.0011991778096338557,0.032814051000801946,393.89327738492256,393.84013124408,-0.05314614084255709,-0.013492522948194753
1.1,77.55562469552669,77.54876735554166,-0.00685733998503224,-0.008841834505173889,3.675572117229144,3.676737735482485,0.0011656182533408277,0.031712566538336276,394.6842954680389,394.6283954699636,-0.055899998075290114,-0.014163218227115103
1.1166666666666667,77.1127579554484,77.10577833944578,-0.0069796160026243115,-0.009051181915522667,3.695454912699137,3.696588559578267,0.0011336468791300902,0.03067678826859456,395.4347778516289,395.3763229953063,-0.05845485632261216,-0.014782426735502008
1.1333333333333333,76.67821390192441,76.67112613922241,-0.0070877627019996225,-0.009243515649784508,3.714210711737884,3.71531405399714,0.0011033422592556796,0.029705968370852723,396.1485312391035,396.08770152045577,-0.06082971864771025,-0.015355280620993958
1.15,76.25203440724113,76.24485179175451,-0.007182615486613031,-0.009419572267741289,3.731929327024252,3.7330040537323472,0.0010747267080950529,0.028798152749371954,396.8288964071649,396.7658548174362,-0.063041589728698,-0.01588634051085191
1.1666666666666667,75.83423686614246,75.82697186542583,-0.007265000716628833,-0.009580106580953044,3.74869287963259,3.749740664148158,0.0010477845155678622,0.027950663050064422,397.47880594094136,397.4137002349239,-0.06510570601744803,-0.016379667304103163
1.1833333333333331,75.42481701391057,75.41748128797722,-0.007335725933344861,-0.00972587832992944,3.764576279504352,3.7655987536936464,0.0010224741892943534,0.02716040567064757,398.1008356736512,398.0337999430657,-0.06703573058553047,-0.016838882157103524
1.2,75.02375149683984,75.01635592386808,-0.007395572971759634,-0.0098576421789187,3.7796477322534567,3.780646469239774,0.0009987369863173612,0.02642407592100934,398.6972502643859,398.6284063426858,-0.06884392170007914,-0.017267217582871978
1.2166666666666666,74.63100020528698,74.62355491205253,-0.007445293234454198,-0.009976140228557142,3.793969253084355,3.794945756099618,0.000976503015262864,0.025738295440032984,399.27004339113824,399.19950211027736,-0.07054128086087985,-0.017667561598598384
1.2333333333333334,74.24747447811723,74.23902277772432,-0.008451700392910766,-0.011383148655651196,3.807255141450388,3.808552869447826,0.0012977279974379918,0.03408565880729542,399.8147160685851,399.7488353676546,-0.06588070093050646,-0.01647780791520569
