time_hours,I2_center_nM,S2_free_center_nM,S2_total_center_nM,I2_avg_nM,S2_free_avg_nM,S2_total_avg_nM
4.6,45.52681768141602,4.196300911512988,4740.357201859095,28.686302388937246,8.497921561474865,4906.094255100516
4.616666666666666,45.36583471663504,4.204282331600022,4741.344224228077,28.6396397887694,8.505524222112143,4906.458843680519
4.633333333333334,45.209540016116385,4.212098821186933,4742.306299441467,28.594266162966537,8.512973535405253,4906.814955371156
4.65,45.05779334139537,4.2197538217526365,4743.2441418139515,28.55014181706753,8.520272583416872,4907.162806466114
4.666666666666667,44.910458418259005,4.227250713760719,4744.158441878161,28.50722837393358,8.52742440014526,4907.502607632883
4.683333333333334,44.767402846942815,4.234592816745818,4745.049867556059,28.465488727099807,8.534431970337245,4907.834564011902
4.7,44.62849801285558,4.24178338943321,4745.919065203522,28.424886996066526,8.541298228608394,4908.158875321426
4.716666666666667,44.49361899795324,4.248825629904283,4746.766660550052,28.385388483406572,8.548026058823478,4908.47573596682
4.733333333333333,44.36264449286889,4.25572267581626,4747.5932595515715,28.346959633578635,8.554618293697425,4908.785335153187
4.75,44.23545670989321,4.262477604681344,4748.3994491708345,28.309567993348345,8.561077714585096,4909.08785700037
4.766666666666667,44.11194129688889,4.269093434207344,4749.185798097318,28.273182173728184,8.56740705143093,4909.383480659564
4.783333333333333,43.99198725221309,4.275573122700029,4749.952857416176,28.237771813355984,8.573608982855411,4909.672380430841
4.8,43.875486840713386,4.28191956952576,4750.701161234048,28.203307543239116,8.579686136358491,4909.954725881026
4.816666666666666,43.7623355108554,4.288135615632048,4751.431227268002,28.16976095279752,8.585641088622591,4910.230681961448
4.833333333333333,43.6524318130334,4.294224044122751,4752.143557402708,28.137104557144525,8.591476365900732,4910.500409125128
4.85,43.54567731910891,4.300187580883771,4752.838638219956,28.105311765548834,8.59719444447705,4910.764063443102
4.866666666666666,43.44197654321695,4.306028895255417,4753.516941503819,28.07435685102565,8.602797751188753,4911.021796719544
4.883333333333334,43.34123686387439,4.311750600746883,4754.178924724185,28.04421492100836,8.608288664000465,4911.273756605463
4.9,43.24336844741995,4.317355255788589,4754.825031500802,28.01486188905556,8.613669512622486,4911.520086710766
4.916666666666667,43.14828417281124,4.322845364517656,4755.455692049613,27.986274447551164,8.618942579165596,4911.760926714524
4.933333333333334,43.05589955780016,4.328223377592663,4756.0713236128395,27.958430041357985,8.62411009882674,4911.996412473292
4.95,42.966132686503784,4.333491693033331,4756.672330873942,27.931306842387425,8.629174260599848,4912.226676127369
4.966666666666667,42.8789041383849,4.33865265708136,4757.2591063585,27.90488372505007,8.634137208006898,4912.45184620492
4.983333333333333,42.79413691865262,4.343708565078461,4757.83203082175,27.87914024255396,8.639001039845063,4912.672047723883
5.0,42.711756390090706,4.348661662358455,4758.391473623526,27.85405660401898,8.643767810946363,4912.887402291594
5.016666666666667,42.63169020631808,4.353514145150182,4758.937793091109,27.82961365237741,8.648439532946908,4913.098028202127
5.033333333333333,42.55386824648349,4.358268161487858,4759.4713368705525,27.80579284303206,8.65301817506164,4913.304040531297
5.05,42.47822255139381,4.362925812126607,4759.992442266874,27.782576223245012,8.657505664863544,4913.505551229298
5.066666666666666,42.404687261073164,4.367489151460592,4760.501436573521,27.759946412230804,8.661903889064268,4913.702669211032
5.083333333333333,42.33319855374743,4.371960188441069,4760.998637391452,27.737886581929384,8.666214694294132,4913.895500444074
5.1,42.26369458624748,4.376340887492837,4761.484352938173,27.716380438435063,8.670439887880072,4914.084148034304
5.116666666666666,42.19611543582203,4.380633169426965,4761.9588823469985,27.695412204058698,8.674581238620176,4914.268712309248
5.133333333333334,42.13040304334929,4.384838912347948,4762.422515956849,27.67496660000117,8.678640477552847,4914.449290899121
5.15,42.06650115793555,4.3889599525542735,4762.875535592837,27.655028829617343,8.682619298720015,4914.625978815617
5.166666666666667,42.00435528288655,4.392998085430632,4763.318214837902,27.635584562250166,8.686519359923183,4914.7988685284845
5.183333333333334,41.943912623037114,4.396955066330798,4763.75081929576,27.616619917615566,8.690342283471303,4914.968050039904
5.2,41.88512203342246,4.400832611450211,4764.173606845374,27.598121450719372,8.694089656919907,4915.133610956724
5.216666666666667,41.82793396927415,4.4046323986872435,4764.586827887231,27.580076137288362,8.697763033800724,4915.2956365606
5.233333333333333,41.7723004373222,4.408356068492342,4764.99072558162,27.5624713596979,8.701363934340952,4915.454209876057
5.25,41.71817494838444,4.412005224704828,4765.38553607915,27.545294893379527,8.704893846172844,4915.609411736543
5.266666666666667,41.66551247122295,4.415581435375996,4765.77148874375,27.528534893692264,8.708354225031261,4915.761320848517
5.283333333333333,41.61426938764719,4.419086233578904,4766.1488063683355,27.512179883241973,8.711746495440872,4915.9100138536
5.3,41.56440344884248,4.422521118203776,4766.517705383399,27.49621873963376,8.715072051391266,4916.0555653888505
5.316666666666666,41.5158737329021,4.425887554739331,4766.878396058692,27.480640683642797,8.718332257000743,4916.1980481452265
5.333333333333333,41.46864060354103,4.42918697603912,4767.231082698261,27.465435267789424,8.721528447167769,4916.337532924237
5.35,41.422665669968474,4.43242078307358,4767.575963828984,27.45059236530504,8.72466192821109,4916.4740886928885
5.366666666666666,41.37791174789675,4.435590345666692,4767.913232382856,27.436102159475443,8.727733978497056,4916.607782636917
5.383333333333334,41.33434282166323,4.438697003217895,4768.243075873197,27.421955133348995,8.730745849055214,4916.738680212401
5.4,41.29192400744215,4.441742065409223,4768.565676564971,27.408142059797306,8.733698764181991,4916.866845195763
5.416666666666667,41.250621517522994,4.444726812896985,4768.881211639419,27.39465399191639,8.736593922031625,4916.992339732239
5.433333333333334,41.21040262563219,4.447652497989136,4769.189853353188,27.381482253756968,8.739432495195878,4917.115224382827
5.45,41.17123563327441,4.450520345307287,4769.491769192116,27.368618431372536,8.742215631271183,4917.235558169799
5.466666666666667,41.13308983707023,4.4533315524343555,4769.787122019879,27.35605436417459,8.74494445341395,4917.35339862077
5.483333333333333,41.09593549706709,4.456087290547675,4770.076070221635,27.34378213658458,8.747620060884659,4917.46880181142
5.5,41.05974380599986,4.4587887050373,4770.358767842872,27.331794069972297,8.750243529579443,4917.581822406876
5.516666666666667,41.024486859478465,4.461436916110728,4770.635364723577,27.320082714871113,8.752815912550954,4917.692513701797
5.533333333333333,40.99013762707922,4.464033019382986,4770.906006627919,27.308640843460662,8.755338240517501,4917.8009276592265
5.55,40.956669924317595,4.466578086453207,4771.170835369578,27.297461442307544,8.75781152236073,4917.907114948225
5.566666666666666,40.92405838547975,4.469073165467776,4771.429988932875,27.286537705355606,8.760236745613005,4918.011124980321
5.583333333333333,40.892278437290635,4.471519281669504,4771.683601589847,27.275863027156873,8.762614876933018,4918.1130059448515
5.6,40.86130627339691,4.473917437934467,4771.931804013402,27.265430996335144,8.764946862571561,4918.21280484319
5.616666666666666,40.831118829642904,4.476268615295288,4772.174723386696,27.255235389273988,8.767233628826217,4918.310567521899
5.633333333333334,40.801693760118326,4.478573773452159,4772.41248350885,27.245270164021743,8.769476082485921,4918.406338704878
5.65,40.7730094139569,4.480833851271276,4772.64520489715,27.235529454405647,8.77167511126544,4918.500162024508
5.666666666666667,40.745044812865096,4.483049767271319,4772.873004885832,27.226007564348205,8.773831584229915,4918.592080051813
5.683333333333334,40.71777962936079,4.485222420097931,4773.095997721597,27.216698962378533,8.775946352209687,4918.68213432572
