value_one,value_two,replicate_id,I2_center_final_nM,S2_free_center_final_nM,S2_total_center_final_nM,I2_edge_final_nM,S2_free_edge_final_nM,S2_total_edge_final_nM,half_time_center_hr,half_time_edge_hr,n_samples,wall_time_s,n_cells
0.0002666666666666666,6.666666666666666e-05,0,42.002233078167805,7.40492375326061,451.4931297849274,36.840576812043686,9.178644446859476,461.0420549218639,1.1067103444885737,0.8076511053858504,481,188.92299837060273,10728
0.0002666666666666666,9.999999999999999e-05,0,44.81066170079695,6.586708603828683,446.20894776805625,39.03796800785756,8.344023352618994,456.9168390376336,1.0895004436184046,0.7921325839339514,481,188.760026011616,10728
0.0002666666666666666,0.0001333333333333333,0,47.08941801133834,6.0007603915827055,441.89058838454775,40.8053501973727,7.743628254505715,453.6213409626432,1.0785237927417615,0.7810002014498257,481,180.65230667032301,10728
0.0002666666666666666,0.00016666666666666666,0,48.99705283268892,5.555359275632401,438.2363149121255,42.27600627811652,7.285169752474911,450.8842144556512,1.0717566414715682,0.772844840410925,481,175.2933441363275,10728
0.0002666666666666666,0.00019999999999999998,0,50.63922877482558,5.200390372192825,435.0499916380518,43.53685150161472,6.918162110961472,448.5350519707936,1.0678567518036792,0.7666776925675195,481,171.1717559993267,10728
0.0002666666666666666,0.00023333333333333328,0,52.08569317902912,4.90701771389827,432.2039919808549,44.64440158417156,6.613527267422491,446.4656130684118,1.0660148245059158,0.7619797056708535,481,167.2620166130364,10728
0.0002666666666666666,0.0002666666666666666,0,53.3830833210925,4.657758808008468,429.6138587862266,45.63603534903051,6.353620927689277,444.60546228627993,1.0656638279352526,0.7583058239692086,481,162.03599030338228,10728
0.0002666666666666666,0.0003,0,54.5633392821961,4.441466106453006,427.2222550259988,46.53714500792933,6.127183587692783,442.90732620632895,1.0664144200369707,0.7554031174987981,481,156.06427343189716,10728
0.0003,0.0,0,37.36283355649944,10.247662950181184,461.4925350057935,33.40347212122486,12.131650128015467,469.06596798408816,1.1887574800978975,0.8616519162218097,481,189.87954000011086,10728
0.0003,3.333333333333333e-05,0,42.21984800671959,8.297192784242792,452.1083550063496,37.31380014331262,10.155687675808888,461.35876113858507,1.140804524778945,0.8246216874562543,481,180.27118347771466,10728
