x (μm),y (μm),S2 (μM),I2 (μM),Th2 (μM)
740.0,914.2038350361468,0.0006731100216759143,0.0,0.0
780.0,914.2038350361468,0.0007048541883660226,0.0,0.0
820.0,914.2038350361468,0.0007389243397064347,0.0,0.0
860.0,914.2038350361468,0.0007754302608571627,0.0,0.0
900.0,914.2038350361468,0.0008144895665132964,0.0,0.0
940.0,914.2038350361468,0.0008562280768385585,0.0,0.0
980.0,914.2038350361468,0.0009007802196357611,0.0,0.0
1020.0,914.2038350361468,0.0009482894600411156,0.0,0.0
1060.0,914.2038350361468,0.0009989087591174266,0.0,0.0
1100.0,914.2038350361468,0.0010528010628136624,0.0,0.0
1140.0,914.2038350361468,0.0011101398228555597,0.0,0.0
1180.0,914.2038350361468,0.0011711095512340784,0.0,0.0
1220.0,914.2038350361468,0.001235906410066015,0.0,0.0
1260.0,914.2038350361468,0.0013047388387142284,0.0,0.0
1300.0,914.2038350361468,0.0013778282201741248,0.0,0.0
1340.0,914.2038350361468,0.0014554095888586176,0.0,0.0
1380.0,914.2038350361468,0.0015377323820461748,0.0,0.0
1420.0,914.2038350361468,0.0016250612373961504,0.0,0.0
1460.0,914.2038350361468,0.0017176768390828564,0.0,0.0
1500.0,914.2038350361468,0.0018158768152551881,0.0,0.0
1540.0,914.2038350361468,0.0019199766896925694,0.0,0.0
1580.0,914.2038350361468,0.0020303108907010333,0.0,0.0
1620.0,914.2038350361468,0.0021472338204759217,0.0,0.0
1660.0,914.2038350361468,0.002271120988350542,0.0,0.0
1700.0,914.2038350361468,0.0024023702115536943,0.0,0.0
1740.0,914.2038350361468,0.002541402887313912,0.0,0.0
1780.0,914.2038350361468,0.0026886653403751385,0.0,0.0
1820.0,914.2038350361468,0.0028446302502280114,0.0,0.0
1860.0,914.2038350361468,0.003009798162613583,0.0,0.0
1900.0,914.2038350361468,0.003184699090122862,0.0,0.0
1940.0,914.2038350361468,0.0033698942069965735,0.0,0.0
1980.0,914.2038350361468,0.0035659776435257064,0.0,0.0
2020.0,914.2038350361468,0.0037735783857653004,0.0,0.0
2060.0,914.2038350361468,0.003993362286602091,0.0,0.0
2100.0,914.2038350361468,0.00422603419456147,0.0,0.0
2140.0,914.2038350361468,0.004472340207101187,0.0,0.0
2180.0,914.2038350361468,0.00473307005551836,0.0,0.0
2220.0,914.2038350361468,0.005009059628992703,0.0,0.0
2260.0,914.2038350361468,0.005301193645701986,0.0,0.0
2300.0,914.2038350361468,0.005610408479374823,0.0,0.0
2340.0,914.2038350361468,0.0059376951500895595,0.0,0.0
2380.0,914.2038350361468,0.006284102488584113,0.0,0.0
2420.0,914.2038350361468,0.006650740483806996,0.0,0.0
2460.0,914.2038350361468,0.007038783823909947,0.0,0.0
2500.0,914.2038350361468,0.007449475641351379,0.0,0.0
2540.0,914.2038350361468,0.007884131473238748,0.0,0.0
2580.0,914.2038350361468,0.008344143448475698,0.0,0.0
2620.0,914.2038350361468,0.008830984713680897,0.0,0.0
2660.0,914.2038350361468,0.009346214110190005,0.0,0.0
2700.0,914.2038350361468,0.009891481114713163,0.0,0.0
2740.0,914.2038350361468,0.010468531056362891,0.0,0.0
2780.0,914.2038350361468,0.011079210622745278,0.0,0.0
2820.0,914.2038350361468,0.01172547366756065,0.0,0.0
2860.0,914.2038350361468,0.012409387331610401,0.0,0.0
2900.0,914.2038350361468,0.013133138488152089,0.0,0.0
2940.0,914.2038350361468,0.013899040522052732,0.0,0.0
2980.0,914.2038350361468,0.014709540449988418,0.0,0.0
3020.0,914.2038350361468,0.015567226385803329,0.0,0.0
3060.0,914.2038350361468,0.016474835350783472,0.0,0.0
3100.0,914.2038350361468,0.017435261422645048,0.0,0.0
3140.0,914.2038350361468,0.01845156420899832,0.0,0.0
3180.0,914.2038350361468,0.01952697762029726,0.0,0.0
3220.0,914.2038350361468,0.020664918903009945,0.0,0.0
3260.0,914.2038350361468,0.021868997874894346,0.0,0.0
3300.0,914.2038350361468,0.023143026279480772,0.0,0.0
3340.0,914.2038350361468,0.024491027144393097,0.0,0.0
3380.0,914.2038350361468,0.025917243985721733,0.0,0.0
3420.0,914.2038350361468,0.027426149645374185,0.0,0.0
3460.0,914.2038350361468,0.02902245447640986,0.0,0.0
3500.0,914.2038350361468,0.030711113497970653,0.0,0.0
3540.0,914.2038350361468,0.03249733202031636,0.0,0.0
3580.0,914.2038350361468,0.034386569083662964,0.0,0.0
3620.0,914.2038350361468,0.0363845378517491,0.0,0.0
3660.0,914.2038350361468,0.038497201839213,0.0,0.0
3700.0,914.2038350361468,0.04073076551424976,0.0,0.0
3740.0,914.2038350361468,0.04309165738344926,0.0,0.0
3780.0,914.2038350361468,0.04558650310746417,0.0,0.0
3820.0,914.2038350361468,0.04822208548077335,0.0,0.0
3860.0,914.2038350361468,0.0510052871948455,0.0,0.0
3900.0,914.2038350361468,0.05394301114087641,0.0,0.0
3940.0,914.2038350361468,0.057042071535467455,0.0,0.0
3980.0,914.2038350361468,0.060309047300010625,0.0,0.0
4020.0,914.2038350361468,0.0637500868148309,0.0,0.0
4060.0,914.2038350361468,0.06737065032433236,0.0,0.0
4100.0,914.2038350361468,0.07117517282484886,0.0,0.0
4140.0,914.2038350361468,0.07516662619840993,0.0,0.0
4180.0,914.2038350361468,0.07934595472906927,0.0,0.0
4220.0,914.2038350361468,0.08371135319704258,0.0,0.0
4260.0,914.2038350361468,0.08825735205888859,0.0,0.0
4300.0,914.2038350361468,0.0929736709297674,0.0,0.0
4340.0,914.2038350361468,0.09784380178771246,0.0,0.0
4380.0,914.2038350361468,0.10284329067036277,0.0,0.0
4420.0,914.2038350361468,0.10793770715012153,0.0,0.0
4460.0,914.2038350361468,0.11308033391631091,0.0,0.0
4500.0,914.2038350361468,0.11820968782673497,0.0,0.0
4539.996236600906,914.2038350361468,0.1232466419031584,0.0,0.0
4573.014514275963,914.2038350361468,0.12724832489030696,0.0,0.0
4587.702097597852,914.2038350361468,0.12895989685483966,0.0,0.0
4590.953041973933,914.2038350361468,0.12933647474848461,0.0,0.0
4594.083838125271,914.2038350361468,0.12969699664594597,0.0,0.0
4597.153724350763,914.2038350361468,0.1300483993121894,0.0,0.0
4600.191535166067,914.2038350361468,0.13039401606357764,0.0,0.0
4603.212126729305,914.2038350361468,0.13073552843271233,0.0,0.0
4606.22338027306,914.2038350361468,0.13107379673095187,0.0,0.0
4609.229542198867,914.2038350361468,0.1314092549948073,0.0,0.0
4612.232919691614,914.2038350361468,0.1317421107344306,0.0,0.0
4615.234955712447,914.2038350361468,0.13207246969648745,0.0,0.0
4618.23663543359,914.2038350361468,0.13240038296473441,0.0,0.0
4621.238315154731,914.2038350361468,0.13272583011781222,0.0,0.0
4624.239994875874,914.2038350361468,0.1330487511191764,0.0,0.0
4627.241674597015,914.2038350361468,0.13336908554339028,0.0,0.0
4630.243354318158,914.2038350361468,0.13368677259425307,0.0,0.0
4633.245034039299,914.2038350361468,0.13400175112375398,0.0,0.0
4636.246713760442,914.2038350361468,0.13431395965186682,0.0,0.0
4639.248393481583,914.2038350361468,0.13462333638718768,0.0,0.0
4642.250073202726,914.2038350361468,0.13492981924842626,0.0,0.0
4645.251752923867,914.2038350361468,0.13523334588675165,0.0,0.0
4648.2534326450095,914.2038350361468,0.13553385370900212,0.0,0.0
4651.255112366151,914.2038350361468,0.1358312799017551,0.0,0.0
4654.256792087293,914.2038350361468,0.1361255614562654,0.0,0.0
4657.2584718084345,914.2038350361468,0.13641663519426536,0.0,0.0
4660.260151529577,914.2038350361468,0.13670443779463165,0.0,0.0
4663.261831250718,914.2038350361468,0.13698890582090917,0.0,0.0
4666.263510971861,914.2038350361468,0.13726997574969396,0.0,0.0
4669.265190693002,914.2038350361468,0.13754758399986217,0.0,0.0
4672.266870414145,914.2038350361468,0.13782166696264364,0.0,0.0
4675.268550135286,914.2038350361468,0.13809216103252378,0.0,0.0
4678.270229856429,914.2038350361468,0.13835900263896794,0.0,0.0
4681.27190957757,914.2038350361468,0.13862212827894882,0.0,0.0
4684.273589298713,914.2038350361468,0.13888147455026711,0.0,0.0
4687.275269019854,914.2038350361468,0.13913697818564214,0.0,0.0
4690.276948740997,914.2038350361468,0.1393885760875578,0.0,0.0
4693.278628462138,914.2038350361468,0.13963620536383753,0.0,0.0
4696.280308183281,914.2038350361468,0.1398798033639285,0.0,0.0
4699.281987904422,914.2038350361468,0.1401193077158649,0.0,0.0
4702.283667625565,914.2038350361468,0.14035465636388628,0.0,0.0
4705.285347346706,914.2038350361468,0.1405857876066759,0.0,0.0
4708.287027067849,914.2038350361468,0.140812640136191,0.0,0.0
4711.28870678899,914.2038350361468,0.14103515307704564,0.0,0.0
4714.2903865101325,914.2038350361468,0.1412532660264133,0.0,0.0
4717.292066231274,914.2038350361468,0.14146691909440556,0.0,0.0
4720.293745952416,914.2038350361468,0.14167605294488975,0.0,0.0
4723.2954256735575,914.2038350361468,0.14188060883669731,0.0,0.0
4726.2971053947,914.2038350361468,0.14208052866518187,0.0,0.0
4729.298785115841,914.2038350361468,0.14227575500407436,0.0,0.0
4732.300464836984,914.2038350361468,0.14246623114758955,0.0,0.0
4735.302144558125,914.2038350361468,0.14265190115272827,0.0,0.0
4738.303824279268,914.2038350361468,0.14283270988172525,0.0,0.0
4741.305504000409,914.2038350361468,0.14300860304458338,0.0,0.0
4744.307183721552,914.2038350361468,0.14317952724164026,0.0,0.0
4747.308863442693,914.2038350361468,0.14334543000610542,0.0,0.0
4750.310543163836,914.2038350361468,0.14350625984651005,0.0,0.0
4753.312222884977,914.2038350361468,0.14366196628900507,0.0,0.0
4756.31390260612,914.2038350361468,0.1438124999194468,0.0,0.0
4759.315582327261,914.2038350361468,0.1439578124252036,0.0,0.0
4762.317262048404,914.2038350361468,0.14409785663662045,0.0,0.0
4765.318941769545,914.2038350361468,0.14423258656807297,0.0,0.0
4768.320621490688,914.2038350361468,0.14436195745854674,0.0,0.0
4771.322301211829,914.2038350361468,0.14448592581167174,0.0,0.0
4774.323980932972,914.2038350361468,0.14460444943514728,0.0,0.0
4777.325660654113,914.2038350361468,0.14471748747948654,0.0,0.0
4780.3273403752555,914.2038350361468,0.14482500047601587,0.0,0.0
4783.329020096397,914.2038350361468,0.14492695037405884,0.0,0.0
4786.330699817539,914.2038350361468,0.1450233005772397,0.0,0.0
4789.3323795386805,914.2038350361468,0.1451140159788384,0.0,0.0
4792.334059259823,914.2038350361468,0.14519906299613292,0.0,0.0
4795.335738980964,914.2038350361468,0.14527840960366206,0.0,0.0
4798.337418702107,914.2038350361468,0.14535202536534814,0.0,0.0
4801.339098423248,914.2038350361468,0.1454198814654146,0.0,0.0
4804.340778144391,914.2038350361468,0.1454819507380403,0.0,0.0
4807.342457865532,914.2038350361468,0.14553820769569084,0.0,0.0
4810.344137586675,914.2038350361468,0.14558862855607055,0.0,0.0
4813.345817307816,914.2038350361468,0.14563319126764104,0.0,0.0
4816.347497028959,914.2038350361468,0.14567187553365415,0.0,0.0
4819.3491767501,914.2038350361468,0.14570466283464992,0.0,0.0
4822.350856471243,914.2038350361468,0.14573153644937314,0.0,0.0
4825.352536192384,914.2038350361468,0.14575248147406486,0.0,0.0
4828.354215913527,914.2038350361468,0.14576748484008784,0.0,0.0
4831.355895634668,914.2038350361468,0.14577653532984916,0.0,0.0
4834.357575355811,914.2038350361468,0.14577962359098554,0.0,0.0
4837.359255076952,914.2038350361468,0.14577674214878097,0.0,0.0
4840.360934798095,914.2038350361468,0.14576788541678973,0.0,0.0
4843.362614519236,914.2038350361468,0.14575304970564132,0.0,0.0
4846.3642942403785,914.2038350361468,0.14573223323000836,0.0,0.0
4849.36597396152,914.2038350361468,0.14570543611372136,0.0,0.0
4852.367653682662,914.2038350361468,0.14567266039301846,0.0,0.0
4855.3693334038035,914.2038350361468,0.14563391001792303,0.0,0.0
4858.371013124946,914.2038350361468,0.14558919085174468,0.0,0.0
4861.372692846087,914.2038350361468,0.14553851066870402,0.0,0.0
4864.37437256723,914.2038350361468,0.14548187914968544,0.0,0.0
4867.376052288371,914.2038350361468,0.1454193078761259,0.0,0.0
4870.377732009514,914.2038350361468,0.14535081032205133,0.0,0.0
4873.379411730655,914.2038350361468,0.14527640184427754,0.0,0.0
4876.381091451798,914.2038350361468,0.1451960996707938,0.0,0.0
4879.382771172939,914.2038350361468,0.1451099228873543,0.0,0.0
4882.384450894082,914.2038350361468,0.14501789242230242,0.0,0.0
4885.386130615223,914.2038350361468,0.14492003102966064,0.0,0.0
4888.387810336366,914.2038350361468,0.14481636327051772,0.0,0.0
4891.389490057507,914.2038350361468,0.14470691549275283,0.0,0.0
4894.39116977865,914.2038350361468,0.14459171580913463,0.0,0.0
4897.392849499791,914.2038350361468,0.14447079407384075,0.0,0.0
4900.394529220934,914.2038350361468,0.14434418185744224,0.0,0.0
4903.396208942075,914.2038350361468,0.14421191242040332,0.0,0.0
4906.397888663218,914.2038350361468,0.1440740206851459,0.0,0.0
4909.399568384359,914.2038350361468,0.14393054320673548,0.0,0.0
4912.4012481055015,914.2038350361468,0.1437815181422402,0.0,0.0
4915.402927826643,914.2038350361468,0.143626985218825,0.0,0.0
4918.404607547785,914.2038350361468,0.14346698570063685,0.0,0.0
4921.4062872689265,914.2038350361468,0.14330156235454422,0.0,0.0
4924.407966990069,914.2038350361468,0.1431307594147916,0.0,0.0
4927.40964671121,914.2038350361468,0.14295462254663402,0.0,0.0
4930.411326432353,914.2038350361468,0.14277319880901393,0.0,0.0
4933.413006153494,914.2038350361468,0.14258653661634793,0.0,0.0
4936.414685874637,914.2038350361468,0.14239468569948613,0.0,0.0
4939.416365595778,914.2038350361468,0.1421976970659132,0.0,0.0
4942.418045316921,914.2038350361468,0.14199562295925408,0.0,0.0
4945.419725038062,914.2038350361468,0.14178851681815344,0.0,0.0
4948.421404759205,914.2038350361468,0.14157643323459165,0.0,0.0
4951.423084480346,914.2038350361468,0.14135942791170614,0.0,0.0
4954.424764201489,914.2038350361468,0.14113755762117935,0.0,0.0
4957.42644392263,914.2038350361468,0.1409108801602615,0.0,0.0
4960.428123643773,914.2038350361468,0.14067945430848727,0.0,0.0
4963.429803364914,914.2038350361468,0.14044333978415352,0.0,0.0
4966.431483086057,914.2038350361468,0.1402025972006142,0.0,0.0
4969.433162807198,914.2038350361468,0.13995728802245735,0.0,0.0
4972.434842528341,914.2038350361468,0.13970747452161833,0.0,0.0
4975.436522249482,914.2038350361468,0.13945321973349104,0.0,0.0
4978.4382019706245,914.2038350361468,0.13919458741308763,0.0,0.0
4981.439881691766,914.2038350361468,0.13893164199130584,0.0,0.0
4984.441561412908,914.2038350361468,0.13866444853135118,0.0,0.0
4987.4432411340495,914.2038350361468,0.1383930726853692,0.0,0.0
4990.444920855192,914.2038350361468,0.13811758065133148,0.0,0.0
4993.446600576333,914.2038350361468,0.1378380391302268,0.0,0.0
4996.448280297476,914.2038350361468,0.13755451528359722,0.0,0.0
4999.449960018617,914.2038350361468,0.1372670766914671,0.0,0.0
5002.45163973976,914.2038350361468,0.13697579131069984,0.0,0.0
5005.453319460901,914.2038350361468,0.136680727433827,0.0,0.0
5008.454999182044,914.2038350361468,0.1363819536483804,0.0,0.0
5011.456678903185,914.2038350361468,0.13607953879676787,0.0,0.0
5014.458358624328,914.2038350361468,0.13577355193671897,0.0,0.0
5017.460038345469,914.2038350361468,0.13546406230233737,0.0,0.0
5020.461718066612,914.2038350361468,0.13515113926578212,0.0,0.0
5023.463397787753,914.2038350361468,0.134834852299611,0.0,0.0
5026.465077508896,914.2038350361468,0.13451527093980375,0.0,0.0
5029.466757230037,914.2038350361468,0.13419246474949428,0.0,0.0
5032.46843695118,914.2038350361468,0.133866503283427,0.0,0.0
5035.470116672321,914.2038350361468,0.13353745605316164,0.0,0.0
5038.471796393464,914.2038350361468,0.13320539249303814,0.0,0.0
5041.473476114605,914.2038350361468,0.13287038192692333,0.0,0.0
5044.4751558357475,914.2038350361468,0.1325324935357464,0.0,0.0
5047.476835556889,914.2038350361468,0.13219179632584277,0.0,0.0
5050.478515278031,914.2038350361468,0.13184835909810946,0.0,0.0
5053.480194999172,914.2038350361468,0.13150225041798824,0.0,0.0
5056.481874720315,914.2038350361468,0.13115353858627773,0.0,0.0
5059.483554441456,914.2038350361468,0.130802291610787,0.0,0.0
5062.485234162599,914.2038350361468,0.1304485771788292,0.0,0.0
5065.48691388374,914.2038350361468,0.13009246263056615,0.0,0.0
5068.488593604883,914.2038350361468,0.12973401493319833,0.0,0.0
5071.490273326024,914.2038350361468,0.12937330065601013,0.0,0.0
5074.491953047167,914.2038350361468,0.12901038594626232,0.0,0.0
5077.493632768308,914.2038350361468,0.12864533650593912,0.0,0.0
5080.495312489451,914.2038350361468,0.12827821756934019,0.0,0.0
5083.496992210592,914.2038350361468,0.1279090938815225,0.0,0.0
5086.498671931735,914.2038350361468,0.12753802967758154,0.0,0.0
5089.500351652876,914.2038350361468,0.1271650886627743,0.0,0.0
5092.502031374019,914.2038350361468,0.126790333993472,0.0,0.0
5095.50371109516,914.2038350361468,0.1264138282589443,0.0,0.0
5098.505390816303,914.2038350361468,0.12603563346396038,0.0,0.0
5101.507070537444,914.2038350361468,0.12565581101220819,0.0,0.0
5104.508750258587,914.2038350361468,0.1252744216905161,0.0,0.0
5107.510429979728,914.2038350361468,0.12489152565387626,0.0,0.0
5110.5121097008705,914.2038350361468,0.12450718241125361,0.0,0.0
5113.5137894220115,914.2038350361468,0.12412145081217875,0.0,0.0
5116.515469143154,914.2038350361468,0.12373438903410738,0.0,0.0
5119.517148864295,914.2038350361468,0.12334605457054398,0.0,0.0
5122.518828585438,914.2038350361468,0.12295650421991142,0.0,0.0
5125.520508306579,914.2038350361468,0.12256579407516328,0.0,0.0
5128.522188027722,914.2038350361468,0.12217397951412051,0.0,0.0
5131.523867748863,914.2038350361468,0.12178111519052787,0.0,0.0
5134.525547470006,914.2038350361468,0.12138725502581134,0.0,0.0
5137.527227191147,914.2038350361468,0.12099245220153172,0.0,0.0
5140.52890691229,914.2038350361468,0.12059675915251454,0.0,0.0
5143.530586633431,914.2038350361468,0.12020022756065156,0.0,0.0
5146.532266354574,914.2038350361468,0.119802908349353,0.0,0.0
5149.533946075715,914.2038350361468,0.1194048516786456,0.0,0.0
5152.535625796858,914.2038350361468,0.11900610694089542,0.0,0.0
5155.537305517999,914.2038350361468,0.11860672275714962,0.0,0.0
5158.538985239142,914.2038350361468,0.11820674697407636,0.0,0.0
5161.540664960283,914.2038350361468,0.11780622666149623,0.0,0.0
5164.542344681426,914.2038350361468,0.11740520811048401,0.0,0.0
5167.544024402567,914.2038350361468,0.11700373683203462,0.0,0.0
5170.54570412371,914.2038350361468,0.11660185755627096,0.0,0.0
5173.547383844851,914.2038350361468,0.11619961423218741,0.0,0.0
5176.5490635659935,914.2038350361468,0.11579705002790698,0.0,0.0
5179.5507432871345,914.2038350361468,0.11539420733144512,0.0,0.0
5182.552423008277,914.2038350361468,0.11499112775195817,0.0,0.0
5185.554102729418,914.2038350361468,0.11458785212146938,0.0,0.0
5188.555782450561,914.2038350361468,0.11418442049705019,0.0,0.0
5191.557462171702,914.2038350361468,0.1137808721634498,0.0,0.0
5194.559141892845,914.2038350361468,0.1133772456361504,0.0,0.0
5197.560821613986,914.2038350361468,0.11297357866484097,0.0,0.0
5200.562501335129,914.2038350361468,0.11256990823728727,0.0,0.0
5203.56418105627,914.2038350361468,0.11216627058359074,0.0,0.0
5206.565860777413,914.2038350361468,0.1117627011808138,0.0,0.0
5209.567540498554,914.2038350361468,0.11135923475796441,0.0,0.0
5212.569220219697,914.2038350361468,0.11095590530131748,0.0,0.0
5215.570899940838,914.2038350361468,0.11055274606006602,0.0,0.0
5218.572579661981,914.2038350361468,0.11014978955227958,0.0,0.0
5221.574259383122,914.2038350361468,0.10974706757116333,0.0,0.0
5224.575939104265,914.2038350361468,0.10934461119159522,0.0,0.0
5227.577618825406,914.2038350361468,0.10894245077693461,0.0,0.0
5230.579298546549,914.2038350361468,0.10854061598608057,0.0,0.0
5233.58097826769,914.2038350361468,0.10813913578077301,0.0,0.0
5236.582657988833,914.2038350361468,0.10773803843311514,0.0,0.0
5239.584337709974,914.2038350361468,0.10733735153331098,0.0,0.0
5242.5860174311165,914.2038350361468,0.10693710199759665,0.0,0.0
5245.5876971522575,914.2038350361468,0.10653731607635927,0.0,0.0
5248.5893768734,914.2038350361468,0.10613801936242283,0.0,0.0
5251.591056594541,914.2038350361468,0.10573923679949539,0.0,0.0
5254.592736315684,914.2038350361468,0.1053409926907571,0.0,0.0
5257.594416036825,914.2038350361468,0.10494331070758404,0.0,0.0
5260.596095757968,914.2038350361468,0.10454621389838764,0.0,0.0
5263.597775479109,914.2038350361468,0.10414972469756555,0.0,0.0
5266.599455200252,914.2038350361468,0.10375386493454404,0.0,0.0
5269.601134921393,914.2038350361468,0.1033586558429082,0.0,0.0
5272.602814642536,914.2038350361468,0.10296411806960093,0.0,0.0
5275.604494363677,914.2038350361468,0.10257027168418724,0.0,0.0
5278.60617408482,914.2038350361468,0.10217713618816565,0.0,0.0
5281.607853805961,914.2038350361468,0.10178473052432388,0.0,0.0
5284.609533527104,914.2038350361468,0.10139307308612099,0.0,0.0
5287.611213248245,914.2038350361468,0.10100218172709403,0.0,0.0
5290.612892969388,914.2038350361468,0.10061207377027208,0.0,0.0
5293.614572690529,914.2038350361468,0.10022276601759587,0.0,0.0
5296.616252411672,914.2038350361468,0.09983427475932737,0.0,0.0
5299.617932132813,914.2038350361468,0.09944661578344757,0.0,0.0
5302.619611853956,914.2038350361468,0.09905980438502768,0.0,0.0
5305.621291575097,914.2038350361468,0.09867385537557279,0.0,0.0
5308.6229712962395,914.2038350361468,0.09828878309232356,0.0,0.0
5311.6246510173805,914.2038350361468,0.09790460140751626,0.0,0.0
5314.626330738523,914.2038350361468,0.0975213237375868,0.0,0.0
5317.628010459664,914.2038350361468,0.09713896305231992,0.0,0.0
5320.629690180807,914.2038350361468,0.09675753188393017,0.0,0.0
5323.631369901948,914.2038350361468,0.09637704233607616,0.0,0.0
5326.633049623091,914.2038350361468,0.09599750609279536,0.0,0.0
5329.634729344232,914.2038350361468,0.09561893442736183,0.0,0.0
5332.636409065375,914.2038350361468,0.0952413382110546,0.0,0.0
5335.638088786516,914.2038350361468,0.09486472792183975,0.0,0.0
5338.639768507659,914.2038350361468,0.09448911365295472,0.0,0.0
5341.6414482288,914.2038350361468,0.09411450512139798,0.0,0.0
5344.643127949943,914.2038350361468,0.09374091167631392,0.0,0.0
5347.644807671084,914.2038350361468,0.09336834230727609,0.0,0.0
5350.646487392227,914.2038350361468,0.09299680565245937,0.0,0.0
5353.648167113368,914.2038350361468,0.09262631000670495,0.0,0.0
5356.649846834511,914.2038350361468,0.09225686332946878,0.0,0.0
5359.651526555652,914.2038350361468,0.09188847325265863,0.0,0.0
5362.653206276795,914.2038350361468,0.09152114708835003,0.0,0.0
5365.654885997936,914.2038350361468,0.0911548918363873,0.0,0.0
5368.656565719079,914.2038350361468,0.0907897141918604,0.0,0.0
5371.65824544022,914.2038350361468,0.09042562055246384,0.0,0.0
5374.6599251613625,914.2038350361468,0.09006261702572943,0.0,0.0
5377.6616048825035,914.2038350361468,0.08970070943613886,0.0,0.0
5380.663284603646,914.2038350361468,0.08933990333210869,0.0,0.0
5383.664964324787,914.2038350361468,0.08898020399285424,0.0,0.0
5386.66664404593,914.2038350361468,0.0886216164351249,0.0,0.0
5389.668443707709,914.2038350361468,0.08826413113604838,0.0,0.0
5392.67115297762,914.2038350361468,0.08790765903970849,0.0,0.0
5395.676092169286,914.2038350361468,0.0875520494429848,0.0,0.0
5398.685100539587,914.2038350361468,0.0871970921827535,0.0,0.0
5401.701543397379,914.2038350361468,0.08684240043503402,0.0,0.0
5404.731599363453,914.2038350361468,0.08648726296500747,0.0,0.0
5407.786683047698,914.2038350361468,0.08613036693263826,0.0,0.0
5410.888122524616,914.2038350361468,0.08576926434383499,0.0,0.0
5414.076599243694,914.2038350361468,0.08539929835754824,0.0,0.0
5417.432673089157,914.2038350361468,0.08501127497122109,0.0,0.0
5421.1271049063125,914.2038350361468,0.08458576886607981,0.0,0.0
5425.569244240654,914.2038350361468,0.08407637869803052,0.0,0.0
5431.97850105199,914.2038350361468,0.08334550188509093,0.0,0.0
5445.195178199789,914.2038350361468,0.08185173095868735,0.0,0.0
5473.8843358428985,914.2038350361468,0.07867829112734862,0.0,0.0
5513.284980957676,914.2038350361468,0.07451876524991076,0.0,0.0
5553.284980957676,914.2038350361468,0.07050165238035244,0.0,0.0
5593.284980957676,914.2038350361468,0.06668555695390248,0.0,0.0
5633.284980957676,914.2038350361468,0.06306432229079928,0.0,0.0
5673.284980957676,914.2038350361468,0.05963087130203942,0.0,0.0
5713.284980957676,914.2038350361468,0.05637759953510362,0.0,0.0
5753.284980957676,914.2038350361468,0.053296647574977915,0.0,0.0
5793.284980957676,914.2038350361468,0.050380089651514776,0.0,0.0
5833.284980957676,914.2038350361468,0.04762006377066578,0.0,0.0
5873.284980957676,914.2038350361468,0.04500886075089629,0.0,0.0
5913.284980957676,914.2038350361468,0.04253898415864991,0.0,0.0
5953.284980957676,914.2038350361468,0.04020318949080414,0.0,0.0
5993.284980957676,914.2038350361468,0.037994508475187615,0.0,0.0
6033.284980957676,914.2038350361468,0.035906262663474034,0.0,0.0
6073.284980957676,914.2038350361468,0.033932069315565985,0.0,0.0
6113.284980957676,914.2038350361468,0.032065841750560334,0.0,0.0
6153.284980957676,914.2038350361468,0.030301785754331127,0.0,0.0
6193.284980957676,914.2038350361468,0.02863439321336623,0.0,0.0
6233.284980957676,914.2038350361468,0.027058433839078713,0.0,0.0
6273.284980957676,914.2038350361468,0.025568945622783557,0.0,0.0
6313.284980957676,914.2038350361468,0.024161224495846345,0.0,0.0
6353.284980957676,914.2038350361468,0.02283081354615408,0.0,0.0
6393.284980957676,914.2038350361468,0.021573492049730823,0.0,0.0
6433.284980957676,914.2038350361468,0.020385264506950208,0.0,0.0
6473.284980957676,914.2038350361468,0.019262349820539388,0.0,0.0
6513.284980957676,914.2038350361468,0.018201170713152005,0.0,0.0
6553.284980957676,914.2038350361468,0.017198343452552393,0.0,0.0
6593.284980957676,914.2038350361468,0.016250667930049124,0.0,0.0
6633.284980957676,914.2038350361468,0.015355118120978,0.0,0.0
6673.284980957676,914.2038350361468,0.01450883294343257,0.0,0.0
6713.284980957676,914.2038350361468,0.013709107522065774,0.0,0.0
6753.284980957676,914.2038350361468,0.012953384856872101,0.0,0.0
6793.284980957676,914.2038350361468,0.012239247891820551,0.0,0.0
6833.284980957676,914.2038350361468,0.01156441197459776,0.0,0.0
6873.284980957676,914.2038350361468,0.01092671769619463,0.0,0.0
6913.284980957676,914.2038350361468,0.010324124097367018,0.0,0.0
6953.284980957676,914.2038350361468,0.009754702227919361,0.0,0.0
6993.284980957676,914.2038350361468,0.009216629044145759,0.0,0.0
7033.284980957676,914.2038350361468,0.008708181629497101,0.0,0.0
7073.284980957676,914.2038350361468,0.008227731723534975,0.0,0.0
7113.284980957676,914.2038350361468,0.007773740544413597,0.0,0.0
7153.284980957676,914.2038350361468,0.007344753890447087,0.0,0.0
7193.284980957676,914.2038350361468,0.006939397506730443,0.0,0.0
7233.284980957676,914.2038350361468,0.006556372703258022,0.0,0.0
7273.284980957676,914.2038350361468,0.006194452211499767,0.0,0.0
7313.284980957676,914.2038350361468,0.0058524762669356165,0.0,0.0
7353.284980957676,914.2038350361468,0.005529348905599121,0.0,0.0
7393.284980957676,914.2038350361468,0.005224034463232796,0.0,0.0
7433.284980957676,914.2038350361468,0.0049355542662030275,0.0,0.0
7473.284980957676,914.2038350361468,0.0046629835038562014,0.0,0.0
7513.284980957676,914.2038350361468,0.004405448272516729,0.0,0.0
