x_um,y_um,S2_free_nM,I2_nM,Th2_nM,S2_I2_nM,S2_Th2_nM,S2_total_nM
2658.7301236948406,2421.2126323748375,4.077991391248277,0.0,0.0,0.0,0.0,4.077991391248277
2452.2380727354534,2578.2277356451386,9.149661411874929,0.0,0.0,0.0,0.0,9.149661411874929
2453.5870919507024,2566.905499724998,9.548402080547898,0.0,0.0,0.0,0.0,9.548402080547898
2720.892892180435,3551.8725030802466,0.8105214453951384,0.0,0.0,0.0,0.0,0.8105214453951384
2516.7178016095,2444.2724652743586,7.489290403328496,0.0,0.0,0.0,0.0,7.489290403328496
3061.455687410194,2522.446035253959,1.737926349684374,0.0,0.0,0.0,0.0,1.737926349684374
1797.2339499442562,2398.4175719938257,2.2530845674065767,0.0,0.0,0.0,0.0,2.2530845674065767
2810.6533385382722,3699.351210710847,0.6052264373212584,0.0,0.0,0.0,0.0,0.6052264373212584
2571.180457080273,2548.8008353889163,5.753346078447614,0.0,0.0,0.0,0.0,5.753346078447614
2329.6693249096847,2555.7047363744555,9.648804954477153,0.0,0.0,0.0,0.0,9.648804954477153
2264.7358831011684,2643.7994750865296,6.221090945247968,0.0,0.0,0.0,0.0,6.221090945247968
2709.752867529542,2878.6687551785503,2.6395014199700513,0.0,0.0,0.0,0.0,2.6395014199700513
2819.3729893835266,1836.7676241961772,1.4456414201493646,0.0,0.0,0.0,0.0,1.4456414201493646
2674.043308359061,2384.044770335948,3.8973225469293644,0.0,0.0,0.0,0.0,3.8973225469293644
2569.9573357308936,2412.89691298305,5.598585959543902,0.0,0.0,0.0,0.0,5.598585959543902
2894.3923348679273,3549.2505150112916,0.7232409960698171,0.0,0.0,0.0,0.0,0.7232409960698171
2780.5033714339206,3650.651030572906,0.6659191298910132,0.0,0.0,0.0,0.0,0.6659191298910132
2692.8409774186225,3602.2816986263465,0.7566650755391653,0.0,0.0,0.0,0.0,0.7566650755391653
2778.639274862882,3551.0590062821193,0.7836230881627718,0.0,0.0,0.0,0.0,0.7836230881627718
2541.5927197909746,2504.1387407601333,6.903203880077811,0.0,0.0,0.0,0.0,6.903203880077811
2535.221732457018,2507.403510433818,7.139239252239741,0.0,0.0,0.0,0.0,7.139239252239741
2385.266933141972,2554.5804841481286,11.659202577986528,0.0,0.0,0.0,0.0,11.659202577986528
2001.4900465225255,2078.7363373680164,2.383950760837679,0.0,0.0,0.0,0.0,2.383950760837679
2864.5150143091028,3499.8282809940115,0.8000049544140931,0.0,0.0,0.0,0.0,0.8000049544140931
2561.1310410088076,2471.739322350571,6.100256144361183,0.0,0.0,0.0,0.0,6.100256144361183
2553.867748417772,2486.2218486728448,6.426403881353293,0.0,0.0,0.0,0.0,6.426403881353293
2304.594795454222,2520.994932659766,9.284169809451368,0.0,0.0,0.0,0.0,9.284169809451368
2321.6690063593014,2476.658935010588,10.095468212518659,0.0,0.0,0.0,0.0,10.095468212518659
2337.3339403013265,2502.860585900669,11.24309633902812,0.0,0.0,0.0,0.0,11.24309633902812
2330.8087907869467,2498.8466822168707,10.808070919342606,0.0,0.0,0.0,0.0,10.808070919342606
2444.801794577888,2538.8491102451976,11.214132465733648,0.0,0.0,0.0,0.0,11.214132465733648
2278.629140688199,2134.383358616046,3.6222668293616813,0.0,0.0,0.0,0.0,3.6222668293616813
2366.8397385720054,2455.9080282229083,11.809305825789142,0.0,0.0,0.0,0.0,11.809305825789142
2667.983882967587,2591.9415028794087,3.992852060067766,0.0,0.0,0.0,0.0,3.992852060067766
2701.7226010783274,2560.6899454824106,3.6639056443015288,0.0,0.0,0.0,0.0,3.6639056443015288
2340.611599512756,2422.8194969902565,9.21273582324329,0.0,0.0,0.0,0.0,9.21273582324329
2827.42888231599,2348.753303583693,2.671827637361966,0.0,0.0,0.0,0.0,2.671827637361966
1876.6151058224586,2735.765146628782,2.3761922682561076,0.0,0.0,0.0,0.0,2.3761922682561076
1801.2250054021786,2776.595126458124,1.9873311011611192,0.0,0.0,0.0,0.0,1.9873311011611192
1380.4484049190767,2431.1413570816926,1.0111785794767478,0.0,0.0,0.0,0.0,1.0111785794767478
1290.8051147192016,2402.2862558657544,0.8581116126615812,0.0,0.0,0.0,0.0,0.8581116126615812
2890.319973520023,2976.738559460215,1.7252048708523573,0.0,0.0,0.0,0.0,1.7252048708523573
2409.6285298537973,2404.1537297450664,9.13045228898174,0.0,0.0,0.0,0.0,9.13045228898174
2692.9605023823096,2478.5567857095825,3.6836222328429793,0.0,0.0,0.0,0.0,3.6836222328429793
2794.0477863985393,2599.1227567426513,2.966028871304465,0.0,0.0,0.0,0.0,2.966028871304465
2425.304807861623,2446.36426660636,11.271426156615227,0.0,0.0,0.0,0.0,11.271426156615227
2447.3264605595673,2565.9171474776413,9.799073056945545,0.0,0.0,0.0,0.0,9.799073056945545
2454.6870161832708,2584.3384954785556,8.84676995903464,0.0,0.0,0.0,0.0,8.84676995903464
2536.564008959074,2141.3011892088407,3.4800519000853876,0.0,0.0,0.0,0.0,3.4800519000853876
2334.3757584411496,2560.2745245080964,9.657770686623243,0.0,0.0,0.0,0.0,9.657770686623243
2277.0605398424955,2652.172450182172,6.250894307589101,0.0,0.0,0.0,0.0,6.250894307589101
1674.9070527177864,3137.1176962061277,1.092564708512669,0.0,0.0,0.0,0.0,1.092564708512669
3477.686522517645,2059.6531917076127,0.6891686172184288,0.0,0.0,0.0,0.0,0.6891686172184288
3574.285589161422,2203.515391280064,0.6321104942434904,0.0,0.0,0.0,0.0,0.6321104942434904
2124.305743806923,2571.4676411702967,4.77238638871418,0.0,0.0,0.0,0.0,4.77238638871418
2439.257999289756,2516.257327317977,12.791658773986438,0.0,0.0,0.0,0.0,12.791658773986438
3535.354625826987,2055.7871268779554,0.6258324308850096,0.0,0.0,0.0,0.0,0.6258324308850096
2866.4266286434927,3599.4571543743864,0.6827842438368219,0.0,0.0,0.0,0.0,0.6827842438368219
2537.1441642048935,2511.2293660146856,7.055994991452291,0.0,0.0,0.0,0.0,7.055994991452291
1979.8159011604803,2123.110793632295,2.4525332665683504,0.0,0.0,0.0,0.0,2.4525332665683504
2049.1320365010206,2077.866027316653,2.5293655577994327,0.0,0.0,0.0,0.0,2.5293655577994327
3542.142205970597,2155.5580195054795,0.6532405403259702,0.0,0.0,0.0,0.0,0.6532405403259702
1360.498064297777,3276.024113577451,0.6117101966419057,0.0,0.0,0.0,0.0,0.6117101966419057
2558.3335073568605,2472.280155135456,6.203954667212313,0.0,0.0,0.0,0.0,6.203954667212313
2302.8089138442215,2526.603400784597,9.13603711551258,0.0,0.0,0.0,0.0,9.13603711551258
2311.124003044859,2520.4726776907983,9.57979017836777,0.0,0.0,0.0,0.0,9.57979017836777
2335.080659412448,2506.529093428702,11.067345777225544,0.0,0.0,0.0,0.0,11.067345777225544
2449.1192511010163,2538.5657215907604,10.968022098514629,0.0,0.0,0.0,0.0,10.968022098514629
2294.380271183572,2106.26778833867,3.422473941549172,0.0,0.0,0.0,0.0,3.422473941549172
2367.2880993470912,2451.8035259689195,11.582950461690057,0.0,0.0,0.0,0.0,11.582950461690057
2662.5361432314403,2599.5101613906577,4.048765796947179,0.0,0.0,0.0,0.0,4.048765796947179
2338.085104626885,2428.8339497252705,9.37425260373925,0.0,0.0,0.0,0.0,9.37425260373925
2816.1877201873504,2367.5118079901063,2.7602717950240705,0.0,0.0,0.0,0.0,2.7602717950240705
1778.02921117653,2732.786774884839,1.969202254635889,0.0,0.0,0.0,0.0,1.969202254635889
1398.1323692801907,2377.642695934143,1.0370477776060298,0.0,0.0,0.0,0.0,1.0370477776060298
3452.3056865646217,2111.4710264918695,0.7416002796034611,0.0,0.0,0.0,0.0,0.7416002796034611
2411.5573873383096,2410.257861891103,9.403509051959839,0.0,0.0,0.0,0.0,9.403509051959839
2695.61714654273,2473.348116406009,3.6686442762032367,0.0,0.0,0.0,0.0,3.6686442762032367
2779.13903532306,2598.118199507515,3.0654491617535498,0.0,0.0,0.0,0.0,3.0654491617535498
2423.222848193232,2442.3080863768796,11.08904748280384,0.0,0.0,0.0,0.0,11.08904748280384
1415.200403451571,3277.5274198693055,0.6572794539499004,0.0,0.0,0.0,0.0,0.6572794539499004
1498.8232536332355,3330.4406015381414,0.6886798918374106,0.0,0.0,0.0,0.0,0.6886798918374106
2333.0284971202896,2566.6531746756104,9.398581733261613,0.0,0.0,0.0,0.0,9.398581733261613
2290.3780482279853,2646.1515547023155,6.526010624045851,0.0,0.0,0.0,0.0,6.526010624045851
1442.9443518780017,3327.153644325355,0.6433202488348099,0.0,0.0,0.0,0.0,0.6433202488348099
2534.925906551258,2514.879280553876,7.1342946029474135,0.0,0.0,0.0,0.0,7.1342946029474135
1929.3730306426958,2123.3417792948208,2.2723652183609233,0.0,0.0,0.0,0.0,2.2723652183609233
2808.528158634355,3600.431311762557,0.7096112549061104,0.0,0.0,0.0,0.0,0.7096112549061104
3560.77081728698,2003.9503036040107,0.5814958916911463,0.0,0.0,0.0,0.0,0.5814958916911463
2557.3722272720747,2475.1550587883353,6.254633845774197,0.0,0.0,0.0,0.0,6.254633845774197
2306.9287458868657,2531.687660291906,9.252407081947867,0.0,0.0,0.0,0.0,9.252407081947867
2337.1910264526905,2510.320534825057,11.174070894893145,0.0,0.0,0.0,0.0,11.174070894893145
2451.0455203669776,2534.6874813536383,11.014330656149358,0.0,0.0,0.0,0.0,11.014330656149358
2451.5474036223154,2542.2404290908057,10.662073748589595,0.0,0.0,0.0,0.0,10.662073748589595
2275.529050789313,2076.5829777194963,3.1512977897016197,0.0,0.0,0.0,0.0,3.1512977897016197
2327.3800745888634,2105.1458589558238,3.4569826412530986,0.0,0.0,0.0,0.0,3.4569826412530986
2667.8095181996305,2609.29403503109,3.9902999533767143,0.0,0.0,0.0,0.0,3.9902999533767143
2827.6043178670316,2385.356872480927,2.71638103080595,0.0,0.0,0.0,0.0,2.71638103080595
2342.0498841041485,2434.069267797197,9.701682548331728,0.0,0.0,0.0,0.0,9.701682548331728
1728.9809176289273,2731.045150031811,1.7999867276568102,0.0,0.0,0.0,0.0,1.7999867276568102
1454.7022887517912,2368.261530621179,1.1473583429561631,0.0,0.0,0.0,0.0,1.1473583429561631
1527.8920896432526,3282.5370780093913,0.7553325750880747,0.0,0.0,0.0,0.0,0.7553325750880747
2418.3552562906266,2411.086698273643,9.404957920636358,0.0,0.0,0.0,0.0,9.404957920636358
2692.4705492733738,2467.5839097919784,3.6978218446717936,0.0,0.0,0.0,0.0,3.6978218446717936
2770.7969753883203,2610.210629693621,3.10948223985896,0.0,0.0,0.0,0.0,3.10948223985896
2419.3014637810206,2442.4724457841166,11.213218887700748,0.0,0.0,0.0,0.0,11.213218887700748
3611.669155162163,1900.2740572466203,0.5000662736626091,0.0,0.0,0.0,0.0,0.5000662736626091
3554.012729672035,1904.1874748928815,0.5476548933178331,0.0,0.0,0.0,0.0,0.5476548933178331
3438.572446006428,1912.0648302810816,0.658002603900223,0.0,0.0,0.0,0.0,0.658002603900223
3708.2136619005923,2044.0842025782792,0.4712094349705201,0.0,0.0,0.0,0.0,0.4712094349705201
2338.3939370620656,2571.1716976174853,9.40209231624579,0.0,0.0,0.0,0.0,9.40209231624579
2302.2873687799784,2655.592969432154,6.4889737311711695,0.0,0.0,0.0,0.0,6.4889737311711695
1504.577789951776,3032.5561082748495,0.9554709152127951,0.0,0.0,0.0,0.0,0.9554709152127951
3464.2105079532485,1860.15565291696,0.6054400483155994,0.0,0.0,0.0,0.0,0.6054400483155994
3470.7369838041864,1959.9990862683117,0.650191770736629,0.0,0.0,0.0,0.0,0.650191770736629
3630.3630388822608,1748.6644147509953,0.4315903289991371,0.0,0.0,0.0,0.0,0.4315903289991371
2536.9252208158455,2518.699446018129,7.041640834844865,0.0,0.0,0.0,0.0,7.041640834844865
1908.199335481712,2166.769456620034,2.315033881354285,0.0,0.0,0.0,0.0,2.315033881354285
1534.0720000816802,2983.889757904996,1.0473255110606343,0.0,0.0,0.0,0.0,1.0473255110606343
2341.5257871038807,2510.5062140191535,11.490543041431804,0.0,0.0,0.0,0.0,11.490543041431804
2455.395346263673,2534.4931884999924,10.739758666660627,0.0,0.0,0.0,0.0,10.739758666660627
2290.8114974600558,2046.8998106267975,2.962041550438465,0.0,0.0,0.0,0.0,2.962041550438465
2346.6097383267174,2131.489883503413,3.715346955346362,0.0,0.0,0.0,0.0,3.715346955346362
2850.9829070878586,2386.5113453157005,2.580199016402421,0.0,0.0,0.0,0.0,2.580199016402421
2339.5254821074145,2439.9056005271113,9.84881583491029,0.0,0.0,0.0,0.0,9.84881583491029
1705.9064198169883,2686.485548528553,1.7683750027872012,0.0,0.0,0.0,0.0,1.7683750027872012
1532.2451483116436,3083.2004148665806,0.9474816227760063,0.0,0.0,0.0,0.0,0.9474816227760063
2420.067666433173,2416.7839696197357,9.660443435323762,0.0,0.0,0.0,0.0,9.660443435323762
2686.505931793075,2467.17352609822,3.739304280785276,0.0,0.0,0.0,0.0,3.739304280785276
2756.0471698327133,2609.257330931004,3.2147320956908745,0.0,0.0,0.0,0.0,3.2147320956908745
2336.989685635667,2577.7023498872827,9.129811852100127,0.0,0.0,0.0,0.0,9.129811852100127
2316.2506696594296,2649.838392608142,6.76466494636126,0.0,0.0,0.0,0.0,6.76466494636126
1357.9114333484729,3178.537329562146,0.6708981079804285,0.0,0.0,0.0,0.0,0.6708981079804285
2534.6362965855383,2522.3660464569143,7.1145835926580885,0.0,0.0,0.0,0.0,7.1145835926580885
2541.2500122748474,2518.5710420641008,6.879195840859318,0.0,0.0,0.0,0.0,6.879195840859318
1859.39176552761,2170.221570536441,2.137785340562814,0.0,0.0,0.0,0.0,2.137785340562814
1331.031769782872,3227.4163976139375,0.6175675261399605,0.0,0.0,0.0,0.0,0.6175675261399605
2343.8630586290824,2514.327702631615,11.58566103427397,0.0,0.0,0.0,0.0,11.58566103427397
2457.326343115586,2530.6278695210945,10.739260188108414,0.0,0.0,0.0,0.0,10.739260188108414
2379.076645847718,2127.677036800074,3.6982417920437745,0.0,0.0,0.0,0.0,3.6982417920437745
2333.235215918308,2440.6413450889163,9.655955040817734,0.0,0.0,0.0,0.0,9.655955040817734
1415.606419835315,3179.850388563617,0.7273228765716658,0.0,0.0,0.0,0.0,0.7273228765716658
2747.7817736693064,2621.1646902586845,3.2596392439393638,0.0,0.0,0.0,0.0,3.2596392439393638
2521.9063383801413,3603.071147634859,0.807867442337418,0.0,0.0,0.0,0.0,0.807867442337418
2341.8534654566447,2582.050206485678,9.101550376122946,0.0,0.0,0.0,0.0,9.101550376122946
2328.0248658617147,2658.8001095560435,6.680946893661428,0.0,0.0,0.0,0.0,6.680946893661428
1488.607227341646,3531.2576752216096,0.5286245372603446,0.0,0.0,0.0,0.0,0.5286245372603446
2654.2788089039263,2539.4564905175143,3.9945382854761373,0.0,0.0,0.0,0.0,3.9945382854761373
2536.701439128203,2526.2749250010966,7.013681849702941,0.0,0.0,0.0,0.0,7.013681849702941
1837.9337411818979,2212.8838936424804,2.1582331150071172,0.0,0.0,0.0,0.0,2.1582331150071172
1832.8917381544477,2130.5845418469708,1.9564993691201766,0.0,0.0,0.0,0.0,1.9564993691201766
2548.837559609829,3554.0968784980923,0.8721880176736064,0.0,0.0,0.0,0.0,0.8721880176736064
2341.6747172486203,2517.9323068207245,11.36004504669837,0.0,0.0,0.0,0.0,11.36004504669837
2455.0042204673814,2526.8769521145555,11.020981972835159,0.0,0.0,0.0,0.0,11.020981972835159
2462.0029203911768,2530.5159810044856,10.440078876500445,0.0,0.0,0.0,0.0,10.440078876500445
2392.6507386147246,2099.397442525473,3.4381008751447135,0.0,0.0,0.0,0.0,3.4381008751447135
1518.340276773836,3481.386665556318,0.5807053270413924,0.0,0.0,0.0,0.0,0.5807053270413924
3528.549093273403,1956.0272108462534,0.5920381196440399,0.0,0.0,0.0,0.0,0.5920381196440399
3521.83868214964,1856.2501729508178,0.5535214456095942,0.0,0.0,0.0,0.0,0.5535214456095942
2733.388516421996,2620.0381369615575,3.3729344267778454,0.0,0.0,0.0,0.0,3.3729344267778454
2348.2039326170907,2579.8772533524448,9.34152393589199,0.0,0.0,0.0,0.0,9.34152393589199
2325.921943824057,2673.30423428687,6.359897713057383,0.0,0.0,0.0,0.0,6.359897713057383
1788.3137208361684,2217.191311311449,1.9770663007312228,0.0,0.0,0.0,0.0,1.9770663007312228
2343.6478114170427,2521.7497433283493,11.393256199686626,0.0,0.0,0.0,0.0,11.393256199686626
2456.9425926611766,2522.9745347713647,10.977587280980755,0.0,0.0,0.0,0.0,10.977587280980755
2426.0767885812634,2096.0458199819227,3.394994616714656,0.0,0.0,0.0,0.0,3.394994616714656
2725.252183440068,2631.893171076372,3.42474956134974,0.0,0.0,0.0,0.0,3.42474956134974
2337.7753561901586,2681.938132759521,6.272703592018539,0.0,0.0,0.0,0.0,6.272703592018539
2353.0856968354215,2584.141806022408,9.2794168799449,0.0,0.0,0.0,0.0,9.2794168799449
1766.9286613729428,2261.0890690047677,1.9777609701657224,0.0,0.0,0.0,0.0,1.9777609701657224
2341.1556756498358,2525.4573751355533,11.12949116331898,0.0,0.0,0.0,0.0,11.12949116331898
2454.594744471857,2519.3893604271166,11.241404151230658,0.0,0.0,0.0,0.0,11.241404151230658
2441.1614962072317,2066.570987475549,3.144996324155738,0.0,0.0,0.0,0.0,3.144996324155738
1361.0894361401358,2976.48602649138,0.7994220477369941,0.0,0.0,0.0,0.0,0.7994220477369941
2710.564105649734,2629.928197446346,3.5529828467505076,0.0,0.0,0.0,0.0,3.5529828467505076
2731.359300809834,2645.040074599123,3.3514938953938236,0.0,0.0,0.0,0.0,3.3514938953938236
1836.502175215897,3639.892079972509,0.6267753188305281,0.0,0.0,0.0,0.0,0.6267753188305281
2336.668658477471,2696.245115876111,5.98774683475631,0.0,0.0,0.0,0.0,5.98774683475631
2350.86231030082,2675.029153651925,6.4915504241463005,0.0,0.0,0.0,0.0,6.4915504241463005
2359.528556791916,2581.7753356489334,9.509908736893312,0.0,0.0,0.0,0.0,9.509908736893312
1834.7631944354189,3740.1757276100393,0.535945159126259,0.0,0.0,0.0,0.0,0.535945159126259
1689.4167853963206,3786.9108088526627,0.44897414157566645,0.0,0.0,0.0,0.0,0.44897414157566645
1691.6677330416076,3687.0552435617847,0.5198080672274353,0.0,0.0,0.0,0.0,0.5198080672274353
1661.7096663491202,3736.268812067659,0.47216865913582007,0.0,0.0,0.0,0.0,0.47216865913582007
1866.0452188018955,3589.442184852273,0.6928934415289328,0.0,0.0,0.0,0.0,0.6928934415289328
2653.84517040501,2455.8576033827967,4.019562325465739,0.0,0.0,0.0,0.0,4.019562325465739
1400.8347390766448,3780.1762237521857,0.3502140937597503,0.0,0.0,0.0,0.0,0.3502140937597503
2520.231017109268,3702.149276651466,0.6800245066272976,0.0,0.0,0.0,0.0,0.6800245066272976
2648.690712777166,2450.175692695982,4.094809475140988,0.0,0.0,0.0,0.0,4.094809475140988
2342.982167039659,2529.153893732638,11.157689404542198,0.0,0.0,0.0,0.0,11.157689404542198
2456.4585783626767,2515.656717817267,11.189262674208354,0.0,0.0,0.0,0.0,11.189262674208354
2336.87038955675,2525.361795404691,10.870710958241546,0.0,0.0,0.0,0.0,10.870710958241546
2474.1172294468856,2064.587159766617,3.076123847173884,0.0,0.0,0.0,0.0,3.076123847173884
2422.287226864783,2039.6383523544712,2.9683588839101103,0.0,0.0,0.0,0.0,2.9683588839101103
1663.9290526770346,3636.4641531565812,0.5458374827070969,0.0,0.0,0.0,0.0,0.5458374827070969
2649.7427066570895,2454.51777737943,4.063282380135861,0.0,0.0,0.0,0.0,4.063282380135861
1430.9018428311156,3730.9528951081907,0.38377603817339445,0.0,0.0,0.0,0.0,0.38377603817339445
3257.8918058284594,1822.7655186442105,0.788506341588933,0.0,0.0,0.0,0.0,0.788506341588933
2723.0997961795297,2657.045803898845,3.395169890418756,0.0,0.0,0.0,0.0,3.395169890418756
1747.138216665445,3788.249704884296,0.4682974651177243,0.0,0.0,0.0,0.0,0.4682974651177243
1777.0450567331181,3738.8907571688665,0.5152773443504559,0.0,0.0,0.0,0.0,0.5152773443504559
2644.5806635780996,2448.8270982793724,4.142891102264279,0.0,0.0,0.0,0.0,4.142891102264279
1343.3930618883485,3779.341016765981,0.3312060419796916,0.0,0.0,0.0,0.0,0.3312060419796916
2362.786870702231,2682.990837413372,6.376848161612884,0.0,0.0,0.0,0.0,6.376848161612884
2325.276738232921,2701.66758563384,5.828340547640648,0.0,0.0,0.0,0.0,5.828340547640648
2364.4214082127514,2586.025269768998,9.406221053816854,0.0,0.0,0.0,0.0,9.406221053816854
2360.579700442618,2575.324441217356,9.825611130833387,0.0,0.0,0.0,0.0,9.825611130833387
1488.619326719235,3732.298080184178,0.40569312488458864,0.0,0.0,0.0,0.0,0.40569312488458864
3450.8063931472675,1660.5802155799217,0.5099341588496619,0.0,0.0,0.0,0.0,0.5099341588496619
2661.4030314505812,2528.764356583988,3.8958564879973165,0.0,0.0,0.0,0.0,3.8958564879973165
3508.411263735509,1656.683562063419,0.470010517661801,0.0,0.0,0.0,0.0,0.470010517661801
2460.6607992411723,2515.3233673680775,10.884864378116214,0.0,0.0,0.0,0.0,10.884864378116214
2453.9382152580824,2512.1512122470244,11.447463180633472,0.0,0.0,0.0,0.0,11.447463180633472
2492.978777367284,2092.8044967269234,3.2524222178327515,0.0,0.0,0.0,0.0,3.2524222178327515
1518.635440909882,3682.9918412005027,0.44590239693915446,0.0,0.0,0.0,0.0,0.44590239693915446
3425.3720808998223,1712.4166869185817,0.5565977180675421,0.0,0.0,0.0,0.0,0.5565977180675421
2729.3590944252014,2670.2260485646616,3.313610612150307,0.0,0.0,0.0,0.0,3.313610612150307
3091.0611245083214,231.40277849697836,0.14266997282626084,0.0,0.0,0.0,0.0,0.14266997282626084
3067.617700770985,284.8673257592498,0.1485960171213787,0.0,0.0,0.0,0.0,0.1485960171213787
2375.87854013245,2676.921813913892,6.543855188098577,0.0,0.0,0.0,0.0,6.543855188098577
2370.4719651568507,2584.3219187423056,9.575737532471924,0.0,0.0,0.0,0.0,9.575737532471924
2283.6797853883413,1088.0343011966156,0.4876286606918211,0.0,0.0,0.0,0.0,0.4876286606918211
3196.2415078250706,1726.22587903313,0.7686624887634568,0.0,0.0,0.0,0.0,0.7686624887634568
3164.8415373652483,427.1443941536363,0.15768059275210602,0.0,0.0,0.0,0.0,0.15768059275210602
3190.293402916866,375.3341513068485,0.1492473527806941,0.0,0.0,0.0,0.0,0.1492473527806941
2341.283138572276,1084.138163781252,0.48598634750555886,0.0,0.0,0.0,0.0,0.48598634750555886
2373.4584917418147,1132.0758277027153,0.5258359698606179,0.0,0.0,0.0,0.0,0.5258359698606179
3337.656393484587,415.37714591005124,0.14162978854354358,0.0,0.0,0.0,0.0,0.14162978854354358
2431.0619153624716,1128.1797368276577,0.5207348497777938,0.0,0.0,0.0,0.0,0.5207348497777938
2244.7559400886626,940.3244195991505,0.3840943197719797,0.0,0.0,0.0,0.0,0.3840943197719797
2463.2373220511404,1176.1174361133326,0.5618577127042647,0.0,0.0,0.0,0.0,0.5618577127042647
1864.6876474937897,3690.6365209151863,0.5906398360266102,0.0,0.0,0.0,0.0,0.5906398360266102
2749.6902388261783,705.7154771431614,0.2566813270501666,0.0,0.0,0.0,0.0,0.2566813270501666
2781.866064711407,753.6534533434191,0.27049864052983386,0.0,0.0,0.0,0.0,0.27049864052983386
2636.0487501481934,1164.4295409433173,0.5284650197230268,0.0,0.0,0.0,0.0,0.5284650197230268
2603.8728308433833,1116.4917552130767,0.4939458493313353,0.0,0.0,0.0,0.0,0.4939458493313353
3100.4155210474833,331.5852005967413,0.15115268170487184,0.0,0.0,0.0,0.0,0.15115268170487184
2665.59016088584,2510.026838127909,3.8226671572860194,0.0,0.0,0.0,0.0,3.8226671572860194
2367.4098786223176,2360.328154341671,7.474030650568205,0.0,0.0,0.0,0.0,7.474030650568205
3113.9893764556837,530.7482981712564,0.1783681360359389,0.0,0.0,0.0,0.0,0.1783681360359389
2776.6832357057515,1104.8035374839399,0.45322943484847705,0.0,0.0,0.0,0.0,0.45322943484847705
2808.859113294835,1152.741408257604,0.4804826980658522,0.0,0.0,0.0,0.0,0.4804826980658522
3158.042676268334,327.7243258060051,0.1465597749303282,0.0,0.0,0.0,0.0,0.1465597749303282
2251.504143533102,1040.0964465678337,0.4497529609631943,0.0,0.0,0.0,0.0,0.4497529609631943
2866.462473754998,1148.8454313501659,0.46226159270420797,0.0,0.0,0.0,0.0,0.46226159270420797
3197.024563007806,475.0198612810628,0.16163469060728564,0.0,0.0,0.0,0.0,0.16163469060728564
2455.817203099944,2508.2514320364153,11.356333404616432,0.0,0.0,0.0,0.0,11.356333404616432
2525.823493228127,2092.4076380930114,3.145757721604068,0.0,0.0,0.0,0.0,3.145757721604068
2898.6390264703355,1196.781925737429,0.48763185382205304,0.0,0.0,0.0,0.0,0.48763185382205304
3280.056957867137,419.27908242949223,0.14700248008277753,0.0,0.0,0.0,0.0,0.14700248008277753
3369.8320612413213,463.31528967190224,0.14434705719644325,0.0,0.0,0.0,0.0,0.14434705719644325
2858.1488414797914,598.1512412562053,0.2159934537463567,0.0,0.0,0.0,0.0,0.2159934537463567
1537.2236789580445,2882.170608764538,1.1494739560114298,0.0,0.0,0.0,0.0,1.1494739560114298
2956.2424601254447,1192.885799604193,0.46616882112305835,0.0,0.0,0.0,0.0,0.46616882112305835
2941.1798369798576,542.4213925108394,0.1961479697397017,0.0,0.0,0.0,0.0,0.1961479697397017
3252.6770120913025,1723.4837587559566,0.7106513880014623,0.0,0.0,0.0,0.0,0.7106513880014623
1778.8143575808892,3638.878822129854,0.6001962901578572,0.0,0.0,0.0,0.0,0.6001962901578572
2520.8411321964463,1172.2215432716591,0.5526589150228722,0.0,0.0,0.0,0.0,0.5526589150228722
2721.0742774518926,2682.2568347403444,3.3472401830512144,0.0,0.0,0.0,0.0,3.3472401830512144
2995.1830274386994,1340.5621670523224,0.5641147921462689,0.0,0.0,0.0,0.0,0.5641147921462689
2546.2692251526855,1120.3878033393883,0.5046930280733103,0.0,0.0,0.0,0.0,0.5046930280733103
2832.7212492279928,649.9853119500658,0.23210594527529288,0.0,0.0,0.0,0.0,0.23210594527529288
1899.8624269456286,4693.01750619181,0.16385902571774633,0.0,0.0,0.0,0.0,0.16385902571774633
2693.6523230010207,1160.5334502928129,0.5137444966537681,0.0,0.0,0.0,0.0,0.5137444966537681
2662.798183238996,2513.779782701105,3.8405828147380787,0.0,0.0,0.0,0.0,3.8405828147380787
2276.931749624569,988.2623850000136,0.41526525246258145,0.0,0.0,0.0,0.0,0.41526525246258145
2387.937464513741,2686.3596674040396,6.350830845717195,0.0,0.0,0.0,0.0,6.350830845717195
2375.0652143812094,2589.01530157958,9.409979716229383,0.0,0.0,0.0,0.0,9.409979716229383
3052.7843147826984,1336.670415758137,0.5336772014976655,0.0,0.0,0.0,0.0,0.5336772014976655
2988.419104105302,1240.8221078231625,0.4890497423916761,0.0,0.0,0.0,0.0,0.4890497423916761
2719.0798218332907,1108.699570071177,0.4680833455683083,0.0,0.0,0.0,0.0,0.4680833455683083
3261.372883464355,570.8787374388517,0.1706028053218067,0.0,0.0,0.0,0.0,0.1706028053218067
3286.801165835072,519.0456124860526,0.15971575669368204,0.0,0.0,0.0,0.0,0.15971575669368204
3376.579719760995,563.0865484531178,0.1571622684148544,0.0,0.0,0.0,0.0,0.1571622684148544
1989.5147327307106,4544.163012418838,0.19058133661035326,0.0,0.0,0.0,0.0,0.19058133661035326
2962.994964324223,1292.6491400353104,0.538745545031091,0.0,0.0,0.0,0.0,0.538745545031091
2321.038719595875,784.8222092984041,0.30630037379076613,0.0,0.0,0.0,0.0,0.30630037379076613
